FUND TYPE,FUND CODE,FUND DESCRIPTION,DEPARTMENT NUMBER,DEPARTMENT DESCRIPTION,APPROPRIATION AUTHORITY,APPROPRIATION AUTHORITY DESCRIPTION,APPROPRIATION ACCOUNT,APPROPRIATION ACCOUNT DESCRIPTION,2022 ORDINANCE (AMOUNT $)
LOCAL,0100,CORPORATE FUND,15,COUNCIL,2260,EDUCATION & CHILD DEVELOPMENT,100,CONTRACTUAL SERVICES,3000.00
LOCAL,0100,CORPORATE FUND,15,COUNCIL,2260,EDUCATION & CHILD DEVELOPMENT,700,CONTINGENCIES,2000.00
LOCAL,0740,O HARE REVENUE FUND,31,LAW,2005,LAW,141,APPRAISALS,1500.00
LOCAL,0100,CORPORATE FUND,15,COUNCIL,2275,ZONING / LANDMARKS / BUILDINGS,0,PERSONNEL SERVICES,335886.00
LOCAL,0100,CORPORATE FUND,15,COUNCIL,2275,ZONING / LANDMARKS / BUILDINGS,100,CONTRACTUAL SERVICES,74700.00
LOCAL,0100,CORPORATE FUND,15,COUNCIL,2275,ZONING / LANDMARKS / BUILDINGS,300,COMMODITIES AND MATERIALS,15300.00
LOCAL,0100,CORPORATE FUND,15,COUNCIL,2277,HEALTH AND HUMAN RELATIONS,0,PERSONNEL SERVICES,136500.00
LOCAL,0100,CORPORATE FUND,15,COUNCIL,2277,HEALTH AND HUMAN RELATIONS,100,CONTRACTUAL SERVICES,7000.00
LOCAL,0100,CORPORATE FUND,15,COUNCIL,2277,HEALTH AND HUMAN RELATIONS,300,COMMODITIES AND MATERIALS,4000.00
LOCAL,0100,CORPORATE FUND,15,COUNCIL,2278,REFUGEE RIGHTS,0,PERSONNEL SERVICES,115500.00
LOCAL,0100,CORPORATE FUND,15,COUNCIL,2278,REFUGEE RIGHTS,300,COMMODITIES AND MATERIALS,1500.00
LOCAL,0100,CORPORATE FUND,15,COUNCIL,2280,HOUSING AND REAL ESTATE,0,PERSONNEL SERVICES,214314.00
LOCAL,0100,CORPORATE FUND,15,COUNCIL,2280,HOUSING AND REAL ESTATE,300,COMMODITIES AND MATERIALS,8000.00
LOCAL,0100,CORPORATE FUND,15,COUNCIL,2290,WORKFORCE DEVELOPMENT / AUDIT,0,PERSONNEL SERVICES,322476.00
LOCAL,0100,CORPORATE FUND,15,COUNCIL,2290,WORKFORCE DEVELOPMENT / AUDIT,100,CONTRACTUAL SERVICES,2980.00
LOCAL,0100,CORPORATE FUND,15,COUNCIL,2290,WORKFORCE DEVELOPMENT / AUDIT,300,COMMODITIES AND MATERIALS,5000.00
LOCAL,0100,CORPORATE FUND,15,COUNCIL,2295,LEGISLATIVE REFERENCE BUREAU,0,PERSONNEL SERVICES,379058.00
LOCAL,0100,CORPORATE FUND,15,COUNCIL,2295,LEGISLATIVE REFERENCE BUREAU,300,COMMODITIES AND MATERIALS,16000.00
LOCAL,0300,VEHICLE FUND,15,COUNCIL,2230,TRANSPORTATION AND PUBLIC WAY,0,PERSONNEL SERVICES,294000.00
LOCAL,0300,VEHICLE FUND,15,COUNCIL,2230,TRANSPORTATION AND PUBLIC WAY,100,CONTRACTUAL SERVICES,15000.00
LOCAL,0300,VEHICLE FUND,15,COUNCIL,2230,TRANSPORTATION AND PUBLIC WAY,300,COMMODITIES AND MATERIALS,15000.00
LOCAL,0300,VEHICLE FUND,15,COUNCIL,2265,PEDESTRIAN AND TRAFFIC SAFETY,0,PERSONNEL SERVICES,294000.00
LOCAL,0300,VEHICLE FUND,15,COUNCIL,2265,PEDESTRIAN AND TRAFFIC SAFETY,300,COMMODITIES AND MATERIALS,5000.00
LOCAL,0355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,15,COUNCIL,2155,SPECIAL EVENTS / CULTURAL AFF,0,PERSONNEL SERVICES,171140.00
LOCAL,0355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,15,COUNCIL,2155,SPECIAL EVENTS / CULTURAL AFF,300,COMMODITIES AND MATERIALS,3720.00
LOCAL,0100,CORPORATE FUND,21,DOH,2010,Department of Housing,5,SALARIES AND WAGES - ON PAYROLL,1606523.00
LOCAL,0100,CORPORATE FUND,21,DOH,2010,Department of Housing,15,SCHEDULE SALARY ADJUSTMENTS,8383.00
LOCAL,0100,CORPORATE FUND,21,DOH,2010,Department of Housing,39,STUDENT AS TRAINEES,78000.00
LOCAL,0100,CORPORATE FUND,21,DOH,2010,Department of Housing,135,DELEGATE AGENCIES,1144881.00
LOCAL,0100,CORPORATE FUND,21,DOH,2010,Department of Housing,140,PROFESSIONAL AND TECHNICAL SERVICES,582998.00
LOCAL,0100,CORPORATE FUND,21,DOH,2010,Department of Housing,141,APPRAISALS,15000.00
LOCAL,0100,CORPORATE FUND,21,DOH,2010,Department of Housing,149,SOFTWARE MAINTENANCE AND LICENSING,52580.00
LOCAL,0100,CORPORATE FUND,21,DOH,2010,Department of Housing,152,ADVERTISING,10500.00
LOCAL,0100,CORPORATE FUND,21,DOH,2010,Department of Housing,169,TECHNICAL MEETING COSTS,24900.00
LOCAL,0100,CORPORATE FUND,21,DOH,2010,Department of Housing,245,REIMBURSEMENT TO TRAVELERS,9000.00
LOCAL,0100,CORPORATE FUND,21,DOH,2010,Department of Housing,938,LOW INCOME HOUSING,5000000.00
LOCAL,0100,CORPORATE FUND,21,DOH,2010,Department of Housing,9103,REHABILITATION LOANS GT,320700.00
LOCAL,0100,CORPORATE FUND,21,DOH,2010,Department of Housing,9110,PROPERT MANAGEMENT MAIN,100000.00
LOCAL,0100,CORPORATE FUND,21,DOH,2010,Department of Housing,9183,FORECLOSURE PREVENTION,407000.00
LOCAL,0100,CORPORATE FUND,21,DOH,2010,Department of Housing,9211,SINGLE-FAMILY TROUBLED BUILDING INITIATI,75000.00
LOCAL,0100,CORPORATE FUND,21,DOH,2010,Department of Housing,9212,MULTI-FAMILY TROUBLED BUILDING INITIATIV,100000.00
LOCAL,0100,CORPORATE FUND,21,DOH,2010,Department of Housing,9224,MICRO MARKET RECOVERY,700000.00
LOCAL,0100,CORPORATE FUND,21,DOH,2010,Department of Housing,9438,REIMBURSEMENT - AIS,15000.00
LOCAL,0996,AFFORDABLE HOUSING OPPORTUNITY FUND,21,DOH,2010,Department of Housing,5,SALARIES AND WAGES - ON PAYROLL,388693.00
LOCAL,0996,AFFORDABLE HOUSING OPPORTUNITY FUND,21,DOH,2010,Department of Housing,15,SCHEDULE SALARY ADJUSTMENTS,1404.00
LOCAL,0996,AFFORDABLE HOUSING OPPORTUNITY FUND,21,DOH,2010,Department of Housing,140,PROFESSIONAL AND TECHNICAL SERVICES,530000.00
LOCAL,0996,AFFORDABLE HOUSING OPPORTUNITY FUND,21,DOH,2010,Department of Housing,169,TECHNICAL MEETING COSTS,9000.00
LOCAL,0996,AFFORDABLE HOUSING OPPORTUNITY FUND,21,DOH,2010,Department of Housing,9213,AFFORDABLE HOUSING DENSITY PROGRAM,21882932.00
LOCAL,0B21,TIF ADMINISTRATION,21,DOH,2010,Department of Housing,5,SALARIES AND WAGES - ON PAYROLL,371165.00
LOCAL,0B21,TIF ADMINISTRATION,21,DOH,2010,Department of Housing,15,SCHEDULE SALARY ADJUSTMENTS,584.00
LOCAL,0B21,TIF ADMINISTRATION,21,DOH,2010,Department of Housing,139,IT DEVELOPMENT,440000.00
LOCAL,0B21,TIF ADMINISTRATION,21,DOH,2010,Department of Housing,140,PROFESSIONAL AND TECHNICAL SERVICES,25000.00
LOCAL,0B21,TIF ADMINISTRATION,21,DOH,2010,Department of Housing,149,SOFTWARE MAINTENANCE AND LICENSING,200000.00
LOCAL,0355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,23,DCASE,2015,CULTURAL AFFAIRS SPECIAL EVENT,5,SALARIES AND WAGES - ON PAYROLL,6412863.00
LOCAL,0355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,23,DCASE,2015,CULTURAL AFFAIRS SPECIAL EVENT,15,SCHEDULE SALARY ADJUSTMENTS,32412.00
LOCAL,0355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,23,DCASE,2015,CULTURAL AFFAIRS SPECIAL EVENT,39,STUDENT AS TRAINEES,50000.00
LOCAL,0355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,23,DCASE,2015,CULTURAL AFFAIRS SPECIAL EVENT,125,OFFICE AND BUILDING SERVICES,25000.00
LOCAL,0355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,23,DCASE,2015,CULTURAL AFFAIRS SPECIAL EVENT,130,POSTAGE,25000.00
LOCAL,0355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,23,DCASE,2015,CULTURAL AFFAIRS SPECIAL EVENT,138,IT MAINTENANCE,71550.00
LOCAL,0355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,23,DCASE,2015,CULTURAL AFFAIRS SPECIAL EVENT,140,PROFESSIONAL AND TECHNICAL SERVICES,4145352.00
LOCAL,0355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,23,DCASE,2015,CULTURAL AFFAIRS SPECIAL EVENT,150,OUTSIDE GRAPHIC SERVICES,40000.00
LOCAL,0355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,23,DCASE,2015,CULTURAL AFFAIRS SPECIAL EVENT,152,ADVERTISING,189000.00
LOCAL,0355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,23,DCASE,2015,CULTURAL AFFAIRS SPECIAL EVENT,153,PROMOTIONS,12000.00
LOCAL,0355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,23,DCASE,2015,CULTURAL AFFAIRS SPECIAL EVENT,159,LEASE/PURCHASE EQUIPMENT,31524.00
LOCAL,0355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,23,DCASE,2015,CULTURAL AFFAIRS SPECIAL EVENT,161,MAINT FACILITIES,100000.00
LOCAL,0355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,23,DCASE,2015,CULTURAL AFFAIRS SPECIAL EVENT,166,DUES  SUBSC & MEM,66000.00
LOCAL,0355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,23,DCASE,2015,CULTURAL AFFAIRS SPECIAL EVENT,172,INSURANCE PREMIUMS,464750.00
LOCAL,0355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,23,DCASE,2015,CULTURAL AFFAIRS SPECIAL EVENT,229,TRANSPORTATION AND EXPENSE ALLOWANCE,4500.00
LOCAL,0355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,23,DCASE,2015,CULTURAL AFFAIRS SPECIAL EVENT,245,REIMBURSEMENT TO TRAVELERS,6000.00
LOCAL,0355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,23,DCASE,2015,CULTURAL AFFAIRS SPECIAL EVENT,340,MATERIAL AND SUPPLIES,30000.00
LOCAL,0355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,23,DCASE,2015,CULTURAL AFFAIRS SPECIAL EVENT,350,STATIONERY AND OFFICE SUPPLIES,30000.00
LOCAL,0355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,23,DCASE,2015,CULTURAL AFFAIRS SPECIAL EVENT,9188,MILLENNIUM PARK OPERATIONS,3300000.00
LOCAL,0355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,23,DCASE,2015,CULTURAL AFFAIRS SPECIAL EVENT,9219,IMPLEMENTATION OF CULTURAL PLAN,2575000.00
LOCAL,0355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,23,DCASE,2015,CULTURAL AFFAIRS SPECIAL EVENT,9288,MILLENNIUM PARK PROGRAMMING,265500.00
LOCAL,0355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,23,DCASE,2015,CULTURAL AFFAIRS SPECIAL EVENT,9803,FOR PROGRAMMING/MARKETG,1976296.00
LOCAL,0355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,23,DCASE,2015,CULTURAL AFFAIRS SPECIAL EVENT,9805,FOR FESTIVAL PRODUCTION,6332653.00
LOCAL,0355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,23,DCASE,2015,CULTURAL AFFAIRS SPECIAL EVENT,9807,FOR REDEMPTION EXPENSES,2200000.00
LOCAL,0355,SPECIAL EVENTS / MUNICIPAL HOTEL T/F,23,DCASE,2015,CULTURAL AFFAIRS SPECIAL EVENT,9813,LOCAL PROMOTION/MARKETG,793720.00
LOCAL,0100,CORPORATE FUND,25,CLERK,2005,OFFICE OF CITY CLERK,5,SALARIES AND WAGES - ON PAYROLL,2544942.00
LOCAL,0100,CORPORATE FUND,25,CLERK,2005,OFFICE OF CITY CLERK,15,SCHEDULE SALARY ADJUSTMENTS,6899.00
LOCAL,0100,CORPORATE FUND,25,CLERK,2005,OFFICE OF CITY CLERK,20,OVERTIME,70000.00
LOCAL,0100,CORPORATE FUND,25,CLERK,2005,OFFICE OF CITY CLERK,130,POSTAGE,24015.00
LOCAL,0100,CORPORATE FUND,25,CLERK,2005,OFFICE OF CITY CLERK,135,DELEGATE AGENCIES,447000.00
LOCAL,0100,CORPORATE FUND,25,CLERK,2005,OFFICE OF CITY CLERK,140,PROFESSIONAL AND TECHNICAL SERVICES,555215.00
LOCAL,0100,CORPORATE FUND,25,CLERK,2005,OFFICE OF CITY CLERK,149,SOFTWARE MAINTENANCE AND LICENSING,325648.00
LOCAL,0100,CORPORATE FUND,25,CLERK,2005,OFFICE OF CITY CLERK,150,OUTSIDE GRAPHIC SERVICES,6000.00
LOCAL,0100,CORPORATE FUND,25,CLERK,2005,OFFICE OF CITY CLERK,152,ADVERTISING,75000.00
LOCAL,0100,CORPORATE FUND,25,CLERK,2005,OFFICE OF CITY CLERK,157,RENTAL EQUIPMENT AND SERVICES,22024.00
LOCAL,0100,CORPORATE FUND,25,CLERK,2005,OFFICE OF CITY CLERK,159,LEASE/PURCHASE EQUIPMENT,97800.00
LOCAL,0100,CORPORATE FUND,25,CLERK,2005,OFFICE OF CITY CLERK,162,REPAIR/MAINT EQUIPMENT,21121.00
LOCAL,0100,CORPORATE FUND,25,CLERK,2005,OFFICE OF CITY CLERK,166,DUES  SUBSC & MEM,13200.00
LOCAL,0100,CORPORATE FUND,25,CLERK,2005,OFFICE OF CITY CLERK,171,MISCELLANEOUS SUPPLIES,108250.00
LOCAL,0100,CORPORATE FUND,25,CLERK,2005,OFFICE OF CITY CLERK,340,MATERIAL AND SUPPLIES,2095.00
LOCAL,0100,CORPORATE FUND,25,CLERK,2005,OFFICE OF CITY CLERK,350,STATIONERY AND OFFICE SUPPLIES,72500.00
LOCAL,0300,VEHICLE FUND,25,CLERK,2005,OFFICE OF CITY CLERK,5,SALARIES AND WAGES - ON PAYROLL,4182585.00
LOCAL,0300,VEHICLE FUND,25,CLERK,2005,OFFICE OF CITY CLERK,15,SCHEDULE SALARY ADJUSTMENTS,25973.00
LOCAL,0300,VEHICLE FUND,25,CLERK,2005,OFFICE OF CITY CLERK,20,OVERTIME,50000.00
LOCAL,0300,VEHICLE FUND,25,CLERK,2005,OFFICE OF CITY CLERK,39,STUDENT AS TRAINEES,63000.00
LOCAL,0300,VEHICLE FUND,25,CLERK,2005,OFFICE OF CITY CLERK,130,POSTAGE,1028773.00
LOCAL,0300,VEHICLE FUND,25,CLERK,2005,OFFICE OF CITY CLERK,138,IT MAINTENANCE,350000.00
LOCAL,0300,VEHICLE FUND,25,CLERK,2005,OFFICE OF CITY CLERK,140,PROFESSIONAL AND TECHNICAL SERVICES,213445.00
LOCAL,0300,VEHICLE FUND,25,CLERK,2005,OFFICE OF CITY CLERK,149,SOFTWARE MAINTENANCE AND LICENSING,810000.00
LOCAL,0300,VEHICLE FUND,25,CLERK,2005,OFFICE OF CITY CLERK,154,RENTAL-DATA HARDWARE EQ,12125.00
LOCAL,0300,VEHICLE FUND,25,CLERK,2005,OFFICE OF CITY CLERK,157,RENTAL EQUIPMENT AND SERVICES,93024.00
LOCAL,0300,VEHICLE FUND,25,CLERK,2005,OFFICE OF CITY CLERK,159,LEASE/PURCHASE EQUIPMENT,45000.00
LOCAL,0300,VEHICLE FUND,25,CLERK,2005,OFFICE OF CITY CLERK,162,REPAIR/MAINT EQUIPMENT,11250.00
LOCAL,0300,VEHICLE FUND,25,CLERK,2005,OFFICE OF CITY CLERK,229,TRANSPORTATION AND EXPENSE ALLOWANCE,18000.00
LOCAL,0300,VEHICLE FUND,25,CLERK,2005,OFFICE OF CITY CLERK,338,LICENSE STICKER TAG AND PLATES,423000.00
LOCAL,0300,VEHICLE FUND,25,CLERK,2005,OFFICE OF CITY CLERK,340,MATERIAL AND SUPPLIES,12350.00
LOCAL,0300,VEHICLE FUND,25,CLERK,2005,OFFICE OF CITY CLERK,350,STATIONERY AND OFFICE SUPPLIES,112500.00
LOCAL,0300,VEHICLE FUND,25,CLERK,2005,OFFICE OF CITY CLERK,9438,REIMBURSEMENT - AIS,30000.00
LOCAL,0100,CORPORATE FUND,27,DOF,2011,CITY COMPTROLLER,5,SALARIES AND WAGES - ON PAYROLL,3260013.00
LOCAL,0100,CORPORATE FUND,27,DOF,2011,CITY COMPTROLLER,15,SCHEDULE SALARY ADJUSTMENTS,8646.00
LOCAL,0100,CORPORATE FUND,27,DOF,2011,CITY COMPTROLLER,140,PROFESSIONAL AND TECHNICAL SERVICES,50000.00
LOCAL,0100,CORPORATE FUND,27,DOF,2011,CITY COMPTROLLER,166,DUES  SUBSC & MEM,5185.00
LOCAL,0100,CORPORATE FUND,27,DOF,2011,CITY COMPTROLLER,169,TECHNICAL MEETING COSTS,885.00
LOCAL,0100,CORPORATE FUND,27,DOF,2011,CITY COMPTROLLER,270,LOCAL TRANSPORTATION,250.00
LOCAL,0100,CORPORATE FUND,27,DOF,2011,CITY COMPTROLLER,348,BOOKS AND RELATED MATERIAL,100.00
LOCAL,0100,CORPORATE FUND,27,DOF,2011,CITY COMPTROLLER,350,STATIONERY AND OFFICE SUPPLIES,7000.00
LOCAL,0100,CORPORATE FUND,27,DOF,2012,ACCOUNTING FINANCIAL REPORTING,5,SALARIES AND WAGES - ON PAYROLL,4181831.00
LOCAL,0100,CORPORATE FUND,27,DOF,2012,ACCOUNTING FINANCIAL REPORTING,15,SCHEDULE SALARY ADJUSTMENTS,26486.00
LOCAL,0100,CORPORATE FUND,27,DOF,2012,ACCOUNTING FINANCIAL REPORTING,20,OVERTIME,10000.00
LOCAL,0100,CORPORATE FUND,27,DOF,2012,ACCOUNTING FINANCIAL REPORTING,140,PROFESSIONAL AND TECHNICAL SERVICES,101000.00
LOCAL,0100,CORPORATE FUND,27,DOF,2012,ACCOUNTING FINANCIAL REPORTING,142,ACCOUNTING AND AUDITING,609925.00
LOCAL,0100,CORPORATE FUND,27,DOF,2012,ACCOUNTING FINANCIAL REPORTING,149,SOFTWARE MAINTENANCE AND LICENSING,25000.00
LOCAL,0100,CORPORATE FUND,27,DOF,2012,ACCOUNTING FINANCIAL REPORTING,166,DUES  SUBSC & MEM,1450.00
LOCAL,0100,CORPORATE FUND,27,DOF,2012,ACCOUNTING FINANCIAL REPORTING,169,TECHNICAL MEETING COSTS,13750.00
LOCAL,0100,CORPORATE FUND,27,DOF,2012,ACCOUNTING FINANCIAL REPORTING,245,REIMBURSEMENT TO TRAVELERS,3000.00
LOCAL,0100,CORPORATE FUND,27,DOF,2012,ACCOUNTING FINANCIAL REPORTING,348,BOOKS AND RELATED MATERIAL,600.00
LOCAL,0100,CORPORATE FUND,27,DOF,2012,ACCOUNTING FINANCIAL REPORTING,350,STATIONERY AND OFFICE SUPPLIES,6000.00
LOCAL,0100,CORPORATE FUND,27,DOF,2015,FINANCIAL STRATEGY AND OPS,5,SALARIES AND WAGES - ON PAYROLL,6390822.00
LOCAL,0100,CORPORATE FUND,27,DOF,2015,FINANCIAL STRATEGY AND OPS,15,SCHEDULE SALARY ADJUSTMENTS,29971.00
LOCAL,0100,CORPORATE FUND,27,DOF,2015,FINANCIAL STRATEGY AND OPS,39,STUDENT AS TRAINEES,10000.00
LOCAL,0100,CORPORATE FUND,27,DOF,2015,FINANCIAL STRATEGY AND OPS,130,POSTAGE,100000.00
LOCAL,0100,CORPORATE FUND,27,DOF,2015,FINANCIAL STRATEGY AND OPS,140,PROFESSIONAL AND TECHNICAL SERVICES,513819.00
LOCAL,0100,CORPORATE FUND,27,DOF,2015,FINANCIAL STRATEGY AND OPS,149,SOFTWARE MAINTENANCE AND LICENSING,277170.00
LOCAL,0100,CORPORATE FUND,27,DOF,2015,FINANCIAL STRATEGY AND OPS,150,OUTSIDE GRAPHIC SERVICES,40000.00
LOCAL,0100,CORPORATE FUND,27,DOF,2015,FINANCIAL STRATEGY AND OPS,152,ADVERTISING,7500.00
LOCAL,0100,CORPORATE FUND,27,DOF,2015,FINANCIAL STRATEGY AND OPS,162,REPAIR/MAINT EQUIPMENT,400.00
LOCAL,0100,CORPORATE FUND,27,DOF,2015,FINANCIAL STRATEGY AND OPS,166,DUES  SUBSC & MEM,9163.00
LOCAL,0100,CORPORATE FUND,27,DOF,2015,FINANCIAL STRATEGY AND OPS,169,TECHNICAL MEETING COSTS,39779.00
LOCAL,0100,CORPORATE FUND,27,DOF,2015,FINANCIAL STRATEGY AND OPS,178,FREIGHT AND EXPRESS CHARGES,3500.00
LOCAL,0100,CORPORATE FUND,27,DOF,2015,FINANCIAL STRATEGY AND OPS,179,MESSENGER SERVICES,12000.00
LOCAL,0100,CORPORATE FUND,27,DOF,2015,FINANCIAL STRATEGY AND OPS,245,REIMBURSEMENT TO TRAVELERS,13000.00
LOCAL,0100,CORPORATE FUND,27,DOF,2015,FINANCIAL STRATEGY AND OPS,340,MATERIAL AND SUPPLIES,13240.00
LOCAL,0100,CORPORATE FUND,27,DOF,2015,FINANCIAL STRATEGY AND OPS,348,BOOKS AND RELATED MATERIAL,1300.00
LOCAL,0100,CORPORATE FUND,27,DOF,2015,FINANCIAL STRATEGY AND OPS,350,STATIONERY AND OFFICE SUPPLIES,15000.00
LOCAL,0100,CORPORATE FUND,27,DOF,2015,FINANCIAL STRATEGY AND OPS,9067,PHYSICAL EXAMS,400.00
LOCAL,0100,CORPORATE FUND,27,DOF,2020,REVENUE SERVICES AND OPERATION,5,SALARIES AND WAGES - ON PAYROLL,23855951.00
LOCAL,0100,CORPORATE FUND,27,DOF,2020,REVENUE SERVICES AND OPERATION,12,CONTRACT WAGE - PREVAILING RATE,43664.00
LOCAL,0100,CORPORATE FUND,27,DOF,2020,REVENUE SERVICES AND OPERATION,15,SCHEDULE SALARY ADJUSTMENTS,115109.00
LOCAL,0100,CORPORATE FUND,27,DOF,2020,REVENUE SERVICES AND OPERATION,20,OVERTIME,143015.00
LOCAL,0100,CORPORATE FUND,27,DOF,2020,REVENUE SERVICES AND OPERATION,39,STUDENT AS TRAINEES,7500.00
LOCAL,0100,CORPORATE FUND,27,DOF,2020,REVENUE SERVICES AND OPERATION,91,UNIFORM ALLOWANCE,97900.00
LOCAL,0100,CORPORATE FUND,27,DOF,2020,REVENUE SERVICES AND OPERATION,130,POSTAGE,156000.00
LOCAL,0100,CORPORATE FUND,27,DOF,2020,REVENUE SERVICES AND OPERATION,138,IT MAINTENANCE,22210060.00
LOCAL,0100,CORPORATE FUND,27,DOF,2020,REVENUE SERVICES AND OPERATION,140,PROFESSIONAL AND TECHNICAL SERVICES,5349746.00
LOCAL,0100,CORPORATE FUND,27,DOF,2020,REVENUE SERVICES AND OPERATION,149,SOFTWARE MAINTENANCE AND LICENSING,96040.00
LOCAL,0100,CORPORATE FUND,27,DOF,2020,REVENUE SERVICES AND OPERATION,152,ADVERTISING,2500.00
LOCAL,0100,CORPORATE FUND,27,DOF,2020,REVENUE SERVICES AND OPERATION,156,LOCK BOX RENTAL,15574.00
LOCAL,0100,CORPORATE FUND,27,DOF,2020,REVENUE SERVICES AND OPERATION,157,RENTAL EQUIPMENT AND SERVICES,5000.00
LOCAL,0100,CORPORATE FUND,27,DOF,2020,REVENUE SERVICES AND OPERATION,159,LEASE/PURCHASE EQUIPMENT,109500.00
LOCAL,0100,CORPORATE FUND,27,DOF,2020,REVENUE SERVICES AND OPERATION,162,REPAIR/MAINT EQUIPMENT,1263747.00
LOCAL,0100,CORPORATE FUND,27,DOF,2020,REVENUE SERVICES AND OPERATION,169,TECHNICAL MEETING COSTS,11210.00
LOCAL,0100,CORPORATE FUND,27,DOF,2020,REVENUE SERVICES AND OPERATION,178,FREIGHT AND EXPRESS CHARGES,1300.00
LOCAL,0100,CORPORATE FUND,27,DOF,2020,REVENUE SERVICES AND OPERATION,179,MESSENGER SERVICES,21000.00
LOCAL,0100,CORPORATE FUND,27,DOF,2020,REVENUE SERVICES AND OPERATION,228,OUT OF TOWN TRAVEL FOR AUDITORS ONLY,1000.00
LOCAL,0100,CORPORATE FUND,27,DOF,2020,REVENUE SERVICES AND OPERATION,229,TRANSPORTATION AND EXPENSE ALLOWANCE,2000.00
LOCAL,0100,CORPORATE FUND,27,DOF,2020,REVENUE SERVICES AND OPERATION,319,CLOTHING,6083.00
LOCAL,0100,CORPORATE FUND,27,DOF,2020,REVENUE SERVICES AND OPERATION,339,REVENUE STAMPS,45150.00
LOCAL,0100,CORPORATE FUND,27,DOF,2020,REVENUE SERVICES AND OPERATION,340,MATERIAL AND SUPPLIES,79100.00
LOCAL,0100,CORPORATE FUND,27,DOF,2020,REVENUE SERVICES AND OPERATION,350,STATIONERY AND OFFICE SUPPLIES,104900.00
LOCAL,0100,CORPORATE FUND,27,DOF,2020,REVENUE SERVICES AND OPERATION,421,MACHINERY AND EQUIPMENT,55000.00
LOCAL,0100,CORPORATE FUND,27,DOF,2020,REVENUE SERVICES AND OPERATION,9438,REIMBURSEMENT - AIS,40000.00
LOCAL,0200,WATER FUND,27,DOF,2012,ACCOUNTING FINANCIAL REPORTING,5,SALARIES AND WAGES - ON PAYROLL,292001.00
LOCAL,0200,WATER FUND,27,DOF,2015,FINANCIAL STRATEGY AND OPS,5,SALARIES AND WAGES - ON PAYROLL,447021.00
LOCAL,0200,WATER FUND,27,DOF,2015,FINANCIAL STRATEGY AND OPS,140,PROFESSIONAL AND TECHNICAL SERVICES,146250.00
LOCAL,0200,WATER FUND,27,DOF,2015,FINANCIAL STRATEGY AND OPS,149,SOFTWARE MAINTENANCE AND LICENSING,10640.00
LOCAL,0200,WATER FUND,27,DOF,2015,FINANCIAL STRATEGY AND OPS,154,RENTAL-DATA HARDWARE EQ,20000.00
LOCAL,0200,WATER FUND,27,DOF,2015,FINANCIAL STRATEGY AND OPS,166,DUES  SUBSC & MEM,432.00
LOCAL,0200,WATER FUND,27,DOF,2020,REVENUE SERVICES AND OPERATION,5,SALARIES AND WAGES - ON PAYROLL,2527688.00
LOCAL,0200,WATER FUND,27,DOF,2020,REVENUE SERVICES AND OPERATION,15,SCHEDULE SALARY ADJUSTMENTS,4365.00
LOCAL,0200,WATER FUND,27,DOF,2020,REVENUE SERVICES AND OPERATION,125,OFFICE AND BUILDING SERVICES,750.00
LOCAL,0200,WATER FUND,27,DOF,2020,REVENUE SERVICES AND OPERATION,130,POSTAGE,1400000.00
LOCAL,0200,WATER FUND,27,DOF,2020,REVENUE SERVICES AND OPERATION,140,PROFESSIONAL AND TECHNICAL SERVICES,5569915.00
LOCAL,0200,WATER FUND,27,DOF,2020,REVENUE SERVICES AND OPERATION,156,LOCK BOX RENTAL,1577.00
LOCAL,0200,WATER FUND,27,DOF,2020,REVENUE SERVICES AND OPERATION,159,LEASE/PURCHASE EQUIPMENT,18542.00
LOCAL,0200,WATER FUND,27,DOF,2020,REVENUE SERVICES AND OPERATION,340,MATERIAL AND SUPPLIES,3400.00
LOCAL,0200,WATER FUND,27,DOF,2020,REVENUE SERVICES AND OPERATION,350,STATIONERY AND OFFICE SUPPLIES,20000.00
